άξιαγάπητος	a k s i a ɣ a p i t o s
κατρουλιώ	k a t ɾ u ʎ o
σιταποθήκη	s i t a p o θ i c i
κίμωλοή	c i m o l o i
άτρατόπεδο	a t ɾ a t o p e ð o
δροηγούμενο	ð r o i ɣ u m e n o
πιαστροφή	p ʝ a s t ɾ o f i
δάκων	ð a k o n
ωόσο	o o s o
βξιοσημείωτου	v k s i o s i m i o t u
άοφούς	a o f u s
ορθόδοξξ	o ɾ θ o ð o k s x
επιλογω	ɛ p i l ɔ ʝ o
ώποκλείω	o p o k l i o
άύνω	a s i n o
ζρρωστημένο	z r o s t i m e n o
ιντε	i d e
έγνοιά	e ɣ ɲ a
προβλέπω	p ɾ o v l e p o
ζαοκ	z a o k
ήεθαμένος	i e θ a m e n o s
πωμάκι	p s o m a c i
ἐυνήθης	e i n i θ i s
ωορόντο	o o ɾ o n d o
εναντίοϊ	e n a n d i o i
μύγέ	m i ɣ e
κλάνά	k l a n a
βεροφωτογραφίσεις	v e r o f o t o ɣ r a f i s i s
οκτακόσιξ	o k t a k o s ç x
ήγραφος	i ɣ r a f o s
καλικάντζαρού	k a l i k a n d z a ɾ o u
ελεύθεροα	e l e f θ e r o a
κούρασβ	k u ɾ a s v
θερασμένου	θ e r a z m e n u
βασίλισσα	v a s i l i s a
ίιστεύουμε	i i s t e v u m e
θταλικό	θ t a l i k o
ανατράπηκε	a n a t ɾ a p i c e
ώωάννα	o o a n a
αίανταά	e a n d a a
δλατισμένα	ð l a t i z m e n a
ώντάμωση	o n d a m o s i
τθικότητα	t θ i k o t i t a
ήάκων	i a k o n
ἐποδεχθεί	e p o ð e x θ i
γιού	ʝ o u
υοιπόν	i i p o n
δράδυ	ð r a ð i
έτομ	ɛ t o m
ώρωταγωνιστή	o ɾ o t a ɣ o n i s t i
ωταφιδόψωμα	o t a f i ð o p s o m a
φνέρχομαι	f n e r x o m e
ψήφου	p s i f u
πρήξιμο	p ɾ i k s i m o
ζηφιακό	z s i f i a k o
ταγκάσει	t a ŋ ɡ a s i
ἀναλογίζομαι	a n a l o ʝ i z o m e
ἀαροιμία	a a ɾ i m i a
βνταμοιβή	v n d a m i v i
ἀροσκρούω	a r o s k r u o
ύλφαδιάστηκα	i l f a ð ʝ a s t i k a
ιυτικός	i i t i k o s
ρόγζ	r o ɣ z
κλάσμά	k l a z m a
μαλαματένιοβ	m a l a m a t e ɲ o v
κύημμ	c i i m m
τναβάλλω	t n a v a l o
σλμυρός	s l m i r o s
ίιλό	i s i l o
υεύγη	i e v ʝ i
ναυσικέ	n a f s i k e
φγωνιστές	f ɣ o n i s t e s
μαγείρεψώ	m a ʝ i ɾ e p s o
άαλιάτσος	a a ʎ a t s o s
έλκουμα	e l k u m a
ώκτινοσκόπηση	o k t i n o s k o p i s i
ύπόδειξε	i p o ð i k s e
ακοντάβω	a k o n d a v o
ἐκόπια	e k o p ç a
υαρατράγουδο	i a ɾ a t ɾ a ɣ u ð o
ζσακώνομαι	z s a k o n o m e
ευχαριστό	e f x a ɾ i s t o
αυτικούς	a i t i k u s
εισπνέουμβ	i s p n e u m v
χαλασμένεζ	x a l a z m e n e z
χρονολογίεμ	x r o n o l o ʝ i e m
έκρηξν	ɛ k ɾ i k s n
έκτοπομ	e k t o p o m
ρετσίνκ	ɾ e t s i n k
χάφτετχ	x a f t e t x
ηύεται	i i e t e
ψάχνομαι	p s a x n o m e
ύασαρία	i a s a ɾ i a
ελκυστικόθ	e l c i s t i k o θ
λυγγράφει	l i ŋ ɣ r a f i
φαρμάκι	f a ɾ m a c i
ἐιγάκι	e i ɣ a c i
ιοδωρής	i o ð o ɾ i s
συπημένο	s i p i m e n o
ἀύνουν	a i n u n
εξαλείφτηκά	e k s a l i f t i k a
λάκωνας	l a k o n a s
ξπασχολημένος	k p a s x o l i m e n o s
ξναγκάζω	k n a ŋ ɡ a z o
θπολογητικό	θ p o l o ʝ i t i k o
γέννησιό	ʝ e n i s i o
βυτοκινούμενος	v f t o c i n u m e n o s
οικογένειό	i k ɔ ʝ ɛ n i o
αστραψα	a s t ɾ a p s a
ινακάτεψα	i n a k a t e p s a
τλαμμένο	t l a m e n o
θτείρος	θ t i ɾ o s
κωνσταντίνοῶ	k o n s t a n d i n o o
ύτεναχωριέμαι	i t e n a x o r ʝ e m e
γαϊδαράκοη	ɣ a i ð a ɾ a k o i
τυτικό	t i t i k o
ερχομένϊ	e r x o m e n i
ήθοποιία	i θ o p i i a
ύεροσόλυμα	i e ɾ o s o l i m a
καρδινάλιοῶ	k a ɾ ð i n a l i o o
ώέος	o e o s
γιάννηω	ʝ a n i o
ξναστηλώσεις	k n a s t i l o s i s
δύσετε	ð i s e t e
κείνέ	c i n e
ωημαρχεία	o i m a ɾ ç i a
κλείστηκβ	k l i s t i k v
καταλύουμε	k a t a l i u m e
γιογιά	ʝ o ʝ a
μικρώ	m i k ɾ o
ίοδάρια	i o ð a ɾ ʝ a
πληθές	p l i θ e s
βάχνομαι	v s a x n o m e
ιεριόδων	i e r i o ð o n
σρύομαι	s r i o m e
άσακώνικα	a s a k o n i k a
ξάφρο	k a f r o
μπαρκάριζέ	b a ɾ k a ɾ i z e
ζστεροβουλία	z s t e ɾ o v u l i a
ξυχολογικοί	k s i x o l o ʝ i c i
σγείες	s ʝ i e s
ζγωνιζόμενος	z ɣ o n i z o m e n o s
δολμάω	ð o l m a o
χρονολογίαν	x r o n o l o ʝ i a n
όντωϊ	o n d o i
δνδρος	ð n ð ɾ o s
χρονολογίας	x r o n o l o ʝ i a s
βώσε	v o s e
μετατρέπουμω	m e t a t ɾ e p u m o
άιλό	a s i l o
λναγκάσθηκα	l n a ŋ ɡ a s θ i k a
ίναζωογόνηση	i n a z o o ɣ o n i s i
δρμόδιος	ð ɾ m o ð i o s
ξάλω	k a l o
θουλιάζω	θ u ʎ a z o
ἀρετανία	a r e t a n i a
γραδάρμ	ɣ ɾ a ð a ɾ m
κοσμάκά	k o z m a c a
κώδικαη	k ɔ ð i k a i
άκουγα	a k u ɣ a
λσεβης	l s e v i s
μετάπτωσηζ	m e t a p t o s i z
ἐποζημιώσεις	e p o z i m i o s i s
ωναθεματισμένα	o n a θ e m a t i z m e n a
φιθαριών	f i θ a r ʝ o n
οργζ	o r ʝ z
χαρτομάντισση	x a ɾ t o m a n d i s i
βνελκυστήρας	v n e l c i s t i ɾ a s
χαραμίζθ	x a ɾ a m i z θ
ίεριοδικής	i e r i o ð i c i s
ἐναμμένο	e n a m e n o
ντεντέκτιθ	d e d e k t i θ
ξροηγούμενος	k ɾ o i ɣ u m e n o s
σναστροφή	s n a s t ɾ o f i
ωποθήκευσα	o p o θ i c e f s a
συμβουλή	s i ɱ v u l i
υιαχειρίζομαι	i i a ç i ɾ i z o m e
μπουζῶ	b u z o
ἐιλοσοφικά	e i l o s o f i k a
θμφιλεγόμενες	θ ɱ f i l e ɣ o m e n e s
ηφηγητής	i f i ʝ i t i s
μυκήνεβ	m i c i n e v
ταραδέχομαι	t a ɾ a ð e x o m e
πριακόσια	p ɾ i a k o s ç a
υφορούσε	i f o r u s e
ζευκούς	z e f k u s
σναθεματισμένα	s n a θ e m a t i z m e n a
κλείστηκς	k l i s t i k s
επάρκειώ	e p a ɾ c i o
έστρεψό	e s t ɾ e p s o
καταρρέϊ	k a t a r e i
μαζικχ	m a z i k x
μπαρκάρισβ	b a ɾ k a ɾ i s v
τταυρός	t t a v r o s
φιός	f ɔ s
κεκλεισμένωβ	c e k l i z m e n o v
επωνυμίϊ	e p o n i m i i
λιόψωμς	ʎ o p s o m s
χάνί	x a n i
ονομάζουμν	o n o m a z u m n
μάστιγί	m a s t i ɣ i
γλάστρό	ɣ l a s t ɾ o
μινεσότό	m i n e s o t o
ζαλιάτσος	z a ʎ a t s o s
εξολοθρεύθηκή	e k s o l o θ ɾ e f θ i k i
φναλυτής	f n a l i t i s
ύιταποθήκη	i i t a p o θ i c i
ύμφιβολία	i m f i v o l i a
εκλείψειπ	e k l i p s i p
τροαγωγή	t ɾ o a ɣ o ʝ i
αστέρησα	a s t e ɾ i s a
υαιδί	i e ð i
τγνάντευε	t ɣ n a n d e v e
ώλάνα	o l a n a
ψονδίνο	p o n ð i n o
ίας	i a s
ἀευκοί	a e f c i
κλίσό	k ʎ i s o
αιγόκεροχ	e ɣ o c e ɾ o x
χρειάστηκω	x ɾ i a s t i c o
ξλαφιασμένος	k l a f ç a z m e n o s
σποκέντρωση	s p o c e n d ɾ o s i
ἀκανοποιημένοι	a k a n o p i i m e n i
κρυμμένημ	k r i m e n i m
λντέχω	l n d e x o
θύνουν	θ i n u n
μυρωδικ	m i ɾ o ð ʝ k
ξυροκόμος	k i ɾ o k o m o s
τδρυμα	t ð r i m a
μαστίζϊ	m a s t i z i
ξκανοποιημένων	k k a n o p i i m e n o n
θστέρησα	θ s t e ɾ i s a
έφραξχ	e f r a k s x
φνδρος	f n ð ɾ o s
αιγίνηύ	e ʝ i n i u
εβδομάδό	e v ð o m a ð o
δραπέζι	ð ɾ a p e z i
χάνή	x a n i
νεβάδβ	n e v a ð v
μαζικέθ	m a z i c e θ
κόκκινπ	k o c i n p
αέσβο	a e z v o
σαογραφία	s a o ɣ ɾ a f i a
υωμί	i s o m i
ζρμόδιος	z ɾ m o ð i o s
καινοτομιώέ	c e n o t o m i o e
ύγαπημένα	i ɣ a p i m e n a
γλώσσά	ɣ l o s a
μαζικός	m a z i k o s
επαρκήό	e p a ɾ c i o
επαρκήμ	e p a ɾ c i m
άναμμένες	a n a m e n e s
ερχόμενο	e r x o m e n o
πποκλείω	p p o k l i o
γενελ	ʝ e n e l
ωουδαία	o u ð e a
κροτό	k ɾ o t o
λιόψωμή	ʎ o p s o m i
θέρδομαι	θ e ɾ ð o m e
φεριοδικές	f e r i o ð i c e s
βύργους	v i r ɣ u s
τουλάρι	t u l a ɾ i
χαζόό	x a z o o
χαράλαμποί	x a ɾ a l a m b o i
ύνέπνευσα	i n e p n e f s a
παρελθόντα	p a r e l θ o n d a
έλουσξ	e l u s x
μεταφράζό	m e t a f ɾ a z o
μονάρχεί	m o n a r ç e i
φναφέρω	f n a f e ɾ o
μπέρδεψύ	b e ɾ ð e p s u
φυγχάρηκε	f i ŋ x a ɾ i c e
λέτος	l e t o s
χαζομάρῶ	x a z o m a ɾ o
ωήφου	o s i f u
όλισβον	ɔ l i z v ɔ n
ἐύθηκε	e i θ i c e
ύαρμακείο	i a r m a c i o
λκονίζομαι	l k o n i z o m e
ευσεβώά	e f s e v o a
ιαβυλώνα	i a v i l o n a
ζλίνθοι	z l i n θ i
ανακρούουμε	a n a k r u u m e
ψρίζω	p ɾ i z o
μητρικόχ	m i t r i k o x
πάλανος	p a l a n o s
πτενοχωρώ	p t e n o x o r o
τροηγούμενες	t r o i ɣ u m e n e s
ηβέβαιος	i v ɛ v ɛ ɔ s
σλερτ	s l e ɾ t
σμαλιάδα	s m a ʎ a d a
κουρασμένεκ	k u r a z m e n e k
χαϊδεύν	x a i̯ ð e v n
έπαυσῶ	e p a f s o
τληθυσμός	t l i θ i z m o s
ππόρριψα	p p o ɾ i p s a
ηρχειοθήκη	i r ç i o θ i c i
ύρωτεύων	i ɾ ɔ t e v o n
εγκατέλειψκ	e ŋ ɡ a t e l i p s k
μετατρέπουμη	m e t a t ɾ e p u m i
ώίτα	o i t a
τιλό	t s i l o
ααχυδακτυλουργός	a a ç i ð a k t i l u ɾ ɣ o s
καταιγίδη	k a t e ʝ i ð i
ιέρος	i e̞ r o̞ s
ενορχηστρώσεια	e n o ɾ ç i s t ɾ o s i a
απρώχνω	a p ɾ o x n o
ίνθρωπεύτηκα	i n θ ɾ o p e f t i k a
ξιακομιστής	k i a k o m i s t i s
άεύγος	a e v ɣ o s
ιράμα	i r a m a
καραπουτάνε	k a r a p u t a n e
επιτράπηκη	e p i t ɾ a p i c i
βόνταρα	v o n d a ɾ a
ξβρις	k v ɾ i s
τποκλεισμένων	t p o k l i z m e n o n
λερολίνο	l e r o l i n o
ζυνεχάρη	z i n e x a r i
γέννησιν	ʝ e n i s i n
ωλερτάρω	o l e r t a r o
ζτενοχωρήθηκα	z t e n o x o r i θ i k a
υναφέρουμε	i n a f e ɾ u m e
θπασχόλησα	θ p a s x o l i s a
ίεριπλέχτηκαν	i e ɾ i p l e x t i k a n
ζαχυφαγείο	z a ç i f a ʝ i o
λσίσα	l s i s a
ίηφοφορίας	i s i f o f o ɾ i a s
μπούρδαύ	b u ɾ ð a u
βούρκικος	v u ɾ c i k o s
ύυγγραφέας	i i ŋ ɣ r a f e a s
αρήκατε	a ɾ i k a t e
ζώδιο	z o ð i o
ἐκυλολόι	e c i l o l o
φευκά	f e f k a
ψναμαλλιασμένο	p n a m a ʎ a z m e n o
ιωνή	i o n i
στάνω	s t a n o
λρωταγωνιστής	l ɾ o t a ɣ o n i s t i s
θευτεραγωνιστές	θ e f t e r a ɣ o n i s t e s
λαγηνευτικός	l a ʝ i n ɛ f t i k ɔ s
αδύποτο	a ð i p o t o
σδρυσα	s ð r i s a
γιοή	ʝ o i
όζοῶ	o z o o
ωναμμένες	o n a m e n e s
ἐριακόσια	e ɾ i a k o s ç a
δυριζα	ð i ɾ i z a
χόρεψη	x o ɾ e p s i
χαρτω	x a ɾ t o
ψνακάτωσα	p n a k a t o s a
μέδουσλ	m e̞ ð u s l
γενεάξ	ʝ e n e a x
χαλασμένεθ	x a l a z m e n e θ
ζσελγείς	z s e l ʝ i s
ήεριοδικές	i e r i o ð i c e s
δαύλος	ð a v l o s
εμπνευσμένηά	e m b n e v z m e n i a
ιωρούς	i o ɾ u s
τέλυσα	t s e l i s a
μύκονοπ	m i k o n o p
νιάτλ	ɲ a t l
φδιαίτερα	f ð i e t e ɾ a
μήτσοή	m i t s o i
ήεσπίτωμα	i s e s p i t o m a
ώημοκρατίας	o i m o k r a t i a s
αέος	a e o s
ψυτικός	p i t i k o s
χριστουγέννωϊ	x ɾ i s t u ʝ e n o i
σαραβάλομε	s a ɾ a v a l o m e
καταλύουμύ	k a t a l i u m u
ροδακίνων	r o ð a c i n o n
ἐυτικά	e i t i k a
σπελπισμένου	s p e l p i z m e n u
λάμπω	l a m b o
ώοιος	o ç o s
χριστουγεννιάτικω	x r i s t u ʝ e ɲ a t i k o
θκούγοντας	θ k u ɣ o n d a s
λαπαγάλος	l a p a ɣ a l ɔ s
ήαραβλέπω	i a ɾ a v l e p o
ττεναχωρημένη	t t e n a x o r i m e n i
ἀεκατρία	a e k a t ɾ i a
ώλλοιώθηκα	o l i o θ i k a
βλακούντας	v l a k u n d a s
ιοικίλος	i i c i l o s
ωωρού	o o ɾ u
γάντζοχ	ɣ a n d z o x
άήμος	a i m o s
γρεβενλ	ɣ ɾ e v e n l
θδρυσα	θ ð r i s a
γενιάλ	ʝ e ɲ a l
λντε	l d e
άκούστηκα	a k u s t i k a
ωποκαλύψεις	o p o k a l i p s i s
ηπόρριψα	i p o ɾ i p s a
είχατη	i x a t i
οικονόμοχ	i k o n o m o x
χαρτε	x a ɾ t e
δναμμένους	ð n a m e n u s
νεκροτομέ	n e k ɾ o t o m e
ζρέμω	z r e m o
έγινη	e ʝ i n i
βερασμένων	v e r a z m e n o n
άολωνικό	a o l o n i k o
καταγράφουμξ	k a t a ɣ r a f u m x
επιλοχίαπ	e p i l o ç i a p
πιημείφθησαν	p i i m i f θ i s a n
μεσαιωνικήμ	m e s e o n i c i m
ἐξιολύπητος	e k s i o l i p i t o s
σναγνωσιμότητα	s n a ɣ n o s i m o t i t a
εφέτοό	e f e t o o
θδιωτικοποίηση	θ ð i ɔ t i k ɔ p i i s i
ιτάζει	i t a z i
επικαρπίώ	e p i k a ɾ p i o
ιγγισμένο	i ŋ ɟ i z m e n o
επικαρπίχ	e p i k a ɾ p i x
εξακόσιν	e k s a k o s ç n
γκαστρωμένουύ	ɡ a s t r o m e n u u
κλάνύ	k l a n u
μαλώνί	m a l o n i
άηφίζομαι	a s i f i z o m e
έφραξπ	e f r a k s p
σνεπάρκεια	s n e p a ɾ c i a
μπερδεμένοή	b e ɾ ð e m e n o i
όγδοολ	o ɣ ð o o l
ύναφορά	i n a f o ɾ a
υουδαία	i u ð e a
γελωτοποιόα	ʝ e l o t o p i o a
επιτράπηκή	e p i t ɾ a p i c i
εγκαταλείπῶ	e ŋ ɡ a t a l i p o
ρώμη	ɾ o m i
επιδοκιμάστηκχ	e p i ð o c i m a s t i k x
ησεκάρισα	i s e k a ɾ i s a
ώανικοβάλλομαι	o a n i k o v a l o m e
τερόσακος	t ɛ ɾ ɔ s a k ɔ s
τμήν	t m i n
θσχνός	θ s x n ɔ s
κλεισμένεό	k l i z m e n e o
κεζ	k e z
ντετερμινισμόξ	d e t e r m i n i z m o x
ἀπελπισμένων	a p e l p i z m e n o n
εμπνευσμένην	e m b n e v z m e n i n
κουκουλοφόρος	k u k u l o f o ɾ o s
ύνεβαίνω	i n e v e n o
οφειλέτηέ	o f i l e t i e
ολόφωτηλ	o l o f o t i l
θτρέφουμε	θ t ɾ e f u m e
ηελτιώσεις	i e l t i o s i s
αναγκάζω	a n a ŋ ɡ a z o
ααβυλώνα	a a v i l o n a
ψιημείφθη	p i i m i f θ i
σναπνοή	s n a p n o i
λιώνν	ʎ o n n
μαζικλ	m a z i k l
θρκτικός	θ ɾ k t i k o s
ίροσγειώνω	i ɾ o z ʝ i o n o
σξίζει	s k s i z i
ἐδρυσα	e ð r i s a
ιπομονώνομαι	i p o m o n o n o
ύσεκάριζε	i s e k a ɾ i z e
ζυχιατρική	z s i ç a t r i c i
ενεγράφκ	e n e ɣ r a f k
κομεντω	k o m e d o
ψναβαλλόμενη	p n a v a l o m e n i
ιιλόταρε	i i l o t a ɾ e
φέτος	f e t o s
κοτσάρβ	k o t s a ɾ v
ζέλυσα	z s e l i s a
κλέφτηα	k l e f t i a
ζάχνομαι	z s a x n o m e
ήόγω	i o ɣ o
ἀρήκε	a ɾ i c e
υιλολογίες	i i l o l o ʝ i e s
άέρομαι	a e ɾ o m e
ἐοικιλότατων	e i c i l o t a t o n
τποθήκευσα	t p o θ i c e f s a
σράπης	s ɾ a p i s
ιντιμετωπίζω	i n d i m e t o p i z o
σλόριντα	s l o ɾ i d a
δντέχω	ð n d e x o
κοινόέ	c i n o e
γιορτάζκ	ʝ o ɾ t a z k
εννέϊ	e n e i
μποϊκοτάρϊ	b o i k o t a ɾ i
χαλασμένεϊ	x a l a z m e n e i
ἐκλάπην	e k l a p i n
αιημείφθην	a i i m i f θ i n
πέχνη	p e x n i
ώκαδημία	o k a ð i m i a
ἐογίζομαι	e o ʝ i z o m e
έπρεππ	e p ɾ e p p
λγέλη	l ʝ ɛ l i
μητέρθ	m i t e r θ
δύλο	ð s i l o
προετοιμάζω	p ɾ o e t i m a z o
δημένη	ð s i m e n i
ήαρελθούσας	i a r e l θ u s a s
τνεπηρέαστος	t n e p i ɾ e a s t o s
τυριζα	t i ɾ i z a
θωρών	θ o ɾ o n
ππ	p p
πολοφονώ	p o l o f o n o
ψνώριμος	p n o ɾ i m o s
κουντεπιμ	k u d e p ç m
ζπομονωμένων	z p o m o n o m e n o n
χειμωνιάτικοθ	ç i m o ɲ a t i k o θ
έκλειψθ	e k l i p s θ
ζαντρεμένους	z a n d ɾ e m e n u s
ύεριοδικής	i e r i o ð i c i s
ξαπάρι	k a p a ɾ i
μαστόξ	m a s t o x
επικαλύψειϊ	e p i k a l i p s i i
γίγανταω	ʝ i ɣ a d a o
οδώλ	o ð o l
φρωταγωνιστής	f ɾ o t a ɣ o n i s t i s
ωαοκ	o a o k
κεφιοξ	c e f ç x
ύολωνικού	i o l o n i k u
άπελπισμένου	a p e l p i z m e n u
υποστέλλω	i p o s t e l o
νοστιμεύα	n o s t i m e v a
άκούγομαι	a k u ɣ o m e
ωανάη	o a n a i
γνωρίζε	ɣ n o ɾ i z e
πορτοκάλι	p o ɾ t o k a l i
ἀναβαθμολογήσεις	a n a v a θ m o l o ʝ i s i s
ζτρίβομαι	z t ɾ i v o m e
ονομάζς	o n o m a z s
ομοβροντίύ	o m o v ɾ o n d i u
χίή	ç i i
ανησυχία	a n i s i ç i a
σποθήκευσα	s p o θ i c e f s a
πασάκι	p a s a c i
ἀντικλεπτικών	a n d i k l e p t i k o n
μένέ	m e n e
λιλοσοφώ	l i l o s o f o
κοιτάζά	c i t a z a
ξλώρος	k l o ɾ o s
ψυμβουλεύω	p i ɱ v u l e v o
ηωτογραφίζω	i o t o ɣ r a f i z o
μαυρισμένω	m a v r i z m e n o
ώαντάστηκα	o a n d a s t i k a
εφτε	e f t e
νάνωή	n a n o i
φοικιλότατων	f i c i l o t a t o n
ψεθαμένους	p e θ a m e n u s
δδικούμαι	ð ð i k u m e
ασεκάρισα	a s e k a ɾ i s a
άναμμένους	a n a m e n u s
κλείνομε	k l i n o m e
υδρύομε	i ð r i o m e
χριστουγεννιάτικβ	x r i s t u ʝ e ɲ a t i k v
δετριμμένο	ð e t r i m e n o
ψποκλεισμένων	p p o k l i z m e n o n
ψεθερικά	p e θ e ɾ i k a
δλληλεπίδραση	ð l l i l e p i ð ɾ a s i
