úitháíska	u ɪː t h a uː i s k a
áinnismerki	a ɪ nː ɪ s m ɛ r̥ c ɪ
írétt	i r j ɛ h t
kúké	kʰ uː k ː
alúðlegx	aː l u ð l ɛː ɣ s
tarðsprengja	t a r ð s p r e i ɲ c a
öemandi	œ ɛː m a n t ɪ
íig	i ɪː ɣ
pigmundur	p ɪ ɣ m ʏ n t ʏ r
ríska	rʰ i s k a
sjúga	s j uː a
andarungy	a n t a r u ɲ c ː
áeisli	a e i s t l ɪ
hnífasmiðuð	n̥ iː v a s m ɪː ð ʏ ð
hárburstý	h a u r p ʏ r̥ s t ː
æeina	a e iː n a
skepna	s c ɛ h p n a
djófnaður	t j o u p n aː ð ʏ r
förf	f œ r v
ýterkur	i t ɛ r̥ k ʏ r
klaustup	kʰ l ø y s t ʏ p
gæðl	c a iː ð l
ékíða	j c iː ð a
ftígur	f t iː ɣ ʏ r
ýveigja	i v e iː j a
arabískuö	aː r a p i s k ʏ ø
vérstakur	v j ɛ r̥ s t aː k ʏ r
eldstæðb	ɛ l t s t a iː ð p
gervitungi	c ɛ r v ɪ tʰ u ŋ ɪ
ýíða	i iː ð a
apótekaré	aː p o uː tʰ ɛː k aː r ː
lygging	l ɪ cː i ŋ k
ólautur	o l ø yː t ʏ r
fiðaldir	f ɪː ð a l t ɪ r
éalda	j a l t a
dafamikill	t aː v a m ɪː c ɪ t l
guðleysa	k v ʏ ð l e iː s a
ásmundur	a uː s m ʏ n t ʏ r
jlindhæð	j l ɪ n t h a iː ð
beiðangur	p e iː ð a u ŋ k ʏ r
raumur	rʰ ø yː m ʏ r
áorskur	a ɔ r̥ s k ʏ r
úáni	u a uː n ɪ
wiðeyra	v ɪː ð e iː r a
bundlaug	p ʏ n t l ø yː ɣ
heily	h e iː l ː
kólnx	kʰ o u l n s
íannleikur	i a nː l e iː k ʏ r
harpy	h a r̥ p ː
íke	i c ɛː
ppjót	p p j o uː t
æata	a aː t a
heitb	h e iː t p
heilbrigðux	h e i l p r ɪ ɣ ð ʏ s
kapk	kʰ a h k
aþeni	aː θ ɛː n ɪ
hrjúfuu	r̥ j uː v ʏ ʏ
bónína	p o uː n iː n a
éorskot	j ɔ r̥ s k ɔː t
úís	u iː s
múr	m uː r
áullur	a ʏ t ɬ ʏ r
hankæ	h a u ɲ̊ c ː
æögl	aʰ œ k l
áedda	a ɛ tː a
stóð	s t o uː ð
saí	s a iː
neiðsli	n e i ð s t l ɪ
ýósent	i o uː s ɛ n t
zönix	s œː n ɪ x s
íkuggi	i k ʏ cː ɪ
þauður	θ ø yː ð ʏ r
fafni	f a p n ɪ
ítaða	i t aː ð a
úiðbrögð	u ɪ ð p r œ ɣ ð
teyja	t e iː j a
vrottfall	v r ɔ h t f a t l
klúbbup	kʰ l u pː ʏ p
parta	p a r̥ t a
npjald	n p j a l t
bönn	pʰ œ nː
árð	a r ð
kurk	kʰ ʏ r̥ k
áteindór	a t e i n t o uː r
aðstob	a ð s t ɔː p
wul	v ʏː l
jark	j a r̥ k
pverrir	p v ɛ rː ɪ r
zlafur	s uː l aː v ʏ r
zíti	s iː t ɪ
íesópótamía	i ɛː s o uː pʰ o uː t a m iː j a
kvísx	kʰ v i s t s
zkaplyndi	s k aː p l ɪ n t ɪ
ákegg	a c ɛ kː
eðlilegl	ɛ ð l ɪ l ɛː ɣ l
heyjd	h e iː j t
hlífá	l̥ iː v ː
hæý	h a iː ː
krafb	kʰ r aː v p
æyrkneska	aʰ ɪ r̥ k n ɛ s k a
tverra	t v ɛ rː a
æiðröð	a ɪ ð r œː ð
fmokkur	f m ɔ h k ʏ r
óerúsalem	o ɛː r uː s aː l ɛː m
tæla	tʰ a iː l a
wagbók	v a ɣ p o uː k
væpur	vʰ a iː p ʏ r
vjólkurkýr	v j o u l̥ k ʏ r cʰ iː r
úortíð	u ɔ r̥ tʰ iː ð
btskýra	pː t s c iː r a
ælástur	aʰ l a u s t ʏ r
pvíhliða	pʰ v iː l̥ ɪː ð a
yiggi	ɪ ɪ cː ɪ
sorgarstjóri	s ɔ r k a r s t j o uː r ɪ
nfing	n iː v i ŋ k
áeyfa	a e iː v a
frentun	fʰ r ɛ n̥ t ʏ n
rkella	r c ɛ t l a
hlíy	l̥ iː ː
gáleyse	k a uː l e iː s ː
áegurð	a ɛː ɣ ʏ r ð
úæng	u a i ŋ k
báða	p a uː ð a
gango	k a u ŋ k ː
zullyrða	s ʏ t l ɪ r ð a
oignir	ɔ ɪ k n ɪ r
píkur	p iː k ʏ r
ýirða	i ɪ r ð a
ípjalla	i p j a t l a
áaug	aʰ ø yː ɣ
næli	n a iː l ɪ
áó	a o uː
asný	a s t n ː
pjartsýnn	p j a r̥ t s i t n
tlaborg	t uː l a p ɔ r k
varka	v a r̥ k a
ókapari	o k aː p a r ɪ
lóka	l o uː k a
éjakkur	jʰ j a h k ʏ r
edrr	ɛː t r ur
wós	v o uː s
nágranni	n a uː k r a nː ɪ
heilbrigðé	h e i l p r ɪ ɣ ð ː
wpinberun	vː p ɪ n p ɛː r ʏ n
nkveðinn	n uː kʰ v ɛː ð ɪ nː
ýöllur	i œ t l ʏ r
dyngja	t i ɲ c a
andfélagslegh	a n t f j ɛː l a x s l ɛː ɣ t
hrygnb	r̥ ɪ k n p
ájúgur	a j uː ʏ r
jtjórnborð	j t j o u r t n p ɔ r ð
éiðskiptavinur	j ɪ ð s k ɪ f t a v ɪː n ʏ r
íjáður	i j a uː ð ʏ r
kryddb	kʰ r ɪ tː p
lkína	l c iː n a
élár	j l a uː r
ætarfsemi	a t a r v s ɛː m ɪ
zollur	sʰ ɔ t l ʏ r
zerðmæti	s ɛ r ð m a iː t ɪ
klífý	kʰ l iː v ː
rigmundur	r ɪ ɣ m ʏ n t ʏ r
ífa	i iː v a
mremja	m r ɛ m j a
bjúprista	p j uː p r ɪ s t a
gíslínr	c i s t l iː n r
óiglt	o ɪ ɬ t
ára	a iː r a
íerill	i ɛː r ɪ t l
ýóhannes	i o uː h a nː ɛː s
þokkur	θ ɔ h k ʏ r
épna	j h p n a
baddblær	p a tː p l a iː r
oeiða	ɔ e iː ð a
jlefa	j t l ɛː v a
undirbúningut	ʏ n t ɪ r p uː n i ŋ k ʏ t
ýéríslenskur	i j ɛː r i s t l ɛ n s k ʏ r
hérne	ç ɛ r t n ː
óverja	o v ɛ r j a
arabískui	aː r a p i s k ʏ ɪ
oappa	ɔ a h p a
oaust	ɔ ø y s t
hindrd	h ɪ n t r t
nífast	n iː v a s t
þros	θ r ɔː s
þeðstjórnendur	θ ɛ ð s t j o u r t n ɛ n t ʏ r
guðríðuð	k v ʏ ð r iː ð ʏ ð
émá	j m a uː
þilboð	θʰ ɪ l p ɔː ð
óatn	o aʰ t n
pirka	p ɪ r̥ k a
bynd	p ɪ n t
hp	h a up
æota	a ɔː t a
wúpur	v uː p ʏ r
æeikna	aʰ e i h k n a
tugl	t ʏ k l
pörkur	p œ r̥ k ʏ r
áreiða	a r e iː ð a
jastanefnd	j a s t a n ɛ m t
hagux	h aː ɣ ʏ s
lögfræði	l œ ɣ f r a iː ð ɪ
yelja	ɪʰ ɛ l j a
lki	l uː c ɪ
renni	rʰ ɛ nː ɪ
rrófun	rʰ r o uː v ʏ n
þjókka	θ j o u h k a
öæll	œ a i t l̥
tiðeyra	t ɪː ð e iː r a
jinn	j ɪ nː
þreif	θ r e iː v
výna	vʰ iː n a
eiðuk	e iː ð ʏ k
jiseind	j ɪː s e i n t
úáðning	u a u ð n i ŋ k
ökína	œ c iː n a
jopp	jʰ ɔ h p
djókka	t j o u h k a
úagsetning	u a x s ɛ h t n i ŋ k
oen	ɔ ɛː n
þagnarök	θ a k n a r œː k
wtytting	v t ɪ h t i ŋ k
zóley	s o uː l e iː
dulta	t ʏ l̥ t a
vefja	vʰ ɛ v j a
hreindýx	r̥ e i n t iː s
hagfræðö	h a x f r a iː ð ø
ragbók	r a ɣ p o uː k
úafla	uʰ a p l a
einlægnö	e i n l a i k n ø
æarla	a a r t l a
áæti	a a iː t ɪ
mrf	m r v
erfinga	ɛ r v i ɲ c a
upú	ʏ h ː
íeyja	i e iː j a
junga	j u ŋ k a
vagnús	v a k n uː s
rróðir	r r o uː ð ɪ r
fjórðungur	f j o u r ð u ŋ k ʏ r
kambup	kʰ a m p ʏ p
rettland	r ɛ h t l a n t
jykurreyr	j ɪː k ʏ r r e iː r
ráta	r a uː t a
úöf	uʰ œː v
teldi	t ɛ l t ɪ
ér	j iː r
mretti	m r ɛ h t ɪ
ilmuk	ɪ l m ʏ k
ange	a u ɲ c ː
zjóðskáld	s j o u ð s k a u l t
garðrækæ	k a r ð r a i x ː
hraukub	r̥ ø yː k ʏ p
rónína	r o uː n iː n a
öesa	œ ɛː s a
oiðeyra	ɔ ɪː ð e iː r a
úétta	u j ɛ h t a
hljóðfærd	l̥ j o u ð f a iː r t
sápa	s a uː p a
úvelta	u v ɛ l̥ t a
almennileguú	a l m ɛ nː ɪ l ɛː ɣ ʏ ː
wý	v iː
morskeyti	m ɔ r̥ s c e iː t ɪ
áandi	a a n t ɪ
íra	i uː r a
ptafa	p t aː v a
höfrungui	h œ v r u ŋ k ʏ ɪ
ramb	r a m p
træðsla	t r a i ð s t l a
ýlautuleikari	i l ø yː t ʏ l e iː k aː r ɪ
tkylda	t c ɪ l t a
eftirmynt	ɛ f t ɪ r m ɪ n t
úrjúgur	u r j uː ʏ r
öjöðm	œ j œ ð m
ílóðnasir	i l o u ð n aː s ɪ r
srykkja	s r ɪ h c a
yjartsýni	ɪ j a r̥ t s iː n ɪ
knú	kʰ n j ɛː
sóun	s o uː ʏ n
ýögga	i œ kː a
lerndun	l ɛ r n t ʏ n
ernih	ɛ r t n ɪ t
tkýrsla	t c i r̥ s t l a
oatsjá	ɔ aː t s j a uː
ilma	ɪ l m a
gamansemk	k aː m a n s ɛː m k
hefh	h ɛ v t
áadar	a aː t a r
éassi	j a sː ɪ
klöpæ	kʰ l œ h ː
dtía	t t iː j a
sjór	s j o uː r
ærjálæði	a r j a uː l a iː ð ɪ
klínu	kʰ l iː n ʏ
andy	a n t ː
dregða	t r ɛ ɣ ð a
hættulegui	h a i h t ʏ l ɛː ɣ ʏ ɪ
wvik	v v ɪː k
úel	u ɛː l
vkál	v k a uː l
eyký	e i x ː
hjónabanb	ç o uː n a p a n p
úinnbogi	u ɪ n p ɔ j ɪ
yæra	ɪ a iː r a
pérstakur	p j ɛ r̥ s t aː k ʏ r
éjómaís	j j o uː m a iː s
wkiljanlegur	v c ɪ l j a n l ɛː ɣ ʏ r
oar	ɔʰ aː r
hagfræðk	h a x f r a iː ð k
æils	aʰ ɪ l s
hjálpx	ç a u l̥ p s
éol	j ɔː l
noreldrar	n ɔː r ɛ l t r a r
zylki	s ɪ l̥ c ɪ
oálki	ɔ a u l̥ c ɪ
éöngur	j ø y ŋ k ʏ r
eftirlit	ɛ f t ɪ r l ɪː t
hnífasmiðul	n̥ iː v a s m ɪː ð ʏ l
zrándheimur	s r a u n t h e iː m ʏ r
díla	tʰ iː l a
pél	p j ɛː l
æerðamaður	a ɛ r ð a m aː ð ʏ r
sílstjóri	s i l s t j o uː r ɪ
óorg	oʰ ɔ r k
úýrafræði	u iː r a f r a iː ð ɪ
dtbreiddur	tː t p r e i tː ʏ r
írátt	i r a u h t
tfirlit	tː v ɪ r l ɪː t
úress	u r ɛ sː
æot	a ɔː t
innheimty	ɪ nː h e i m̥ t ː
velding	v ɛ l t i ŋ k
kjörskru	cʰ œ r s k r a uʏ
auðnu	ø y ð n ʏ
bærdómur	p a i r t o uː m ʏ r
zndi	s n t ɪ
íjúkdómur	i j uː k t o uː m ʏ r
borsteinn	p ɔ r̥ s t e i t n
óléttur	o t l j ɛ h t ʏ r
éenda	j ɛ n t a
pjörgvin	p j œ r k v ɪ n
mregða	m r ɛ ɣ ð a
doffi	t ɔ fː ɪ
éjálfun	j j a u l v ʏ n
öeisla	œ e i s t l a
makt	m a x t
res	r ɛː s
wýrafræði	v iː r a f r a iː ð ɪ
hjap	ç aː p
olekking	ɔ l ɛ h k i ŋ k
dispa	t ɪ s p a
ýkárri	i k a u rː ɪ
watreiðslubók	v aː t r e i ð s t l ʏ p o uː k
ellefý	ɛ t l ɛ v ː
áyklaborð	a ɪ h k l a p ɔ r ð
yjölnir	ɪ j œ l n ɪ r
lvinga	l v i ŋ k a
náeind	n a uː e i n t
oera	ɔ ɛː r a
áaddblær	a a tː p l a iː r
zötun	s œː t ʏ n
preyja	p r e iː j a
her	h e ir
þapa	θʰ aː p a
ólóm	o l o uː m
fnuð	f t n ʏː ð
áálfræði	a a u l f r aː i ð ɪ
auglýsó	ø y ɣ l iː s ː
seira	s e iː r a
ttarfa	t t a r v a
simm	s ɪ mː
deiði	t e iː ð ɪ
þlfheiður	θ u l v h e iː ð ʏ r
lunnur	l ʏ nː ʏ r
rtaður	r t aː ð ʏ r
hespx	h ɛ s p s
aragrúe	aː r a k r uː ː
konal	kʰ ɔː n a l
írýði	iʰ r iː ð ɪ
lrautargengi	l r ø yː t a r c e i ɲ c ɪ
bæna	p a iː n a
úónlist	uʰ o u n l ɪ s t
rórnarlamb	r o u r t n a r l a m p
nún	nʰ uː n
óafra	o a v r a
éaumur	jʰ ø yː m ʏ r
íand	i a n t
ránuður	r a uː n ʏː ð ʏ r
áús	a uː s
átór	a t o uː r
þryggja	θ r ɪ cː a
hylkb	h ɪ l̥ c p
mídd	m i tː
tta	tː t a
þannig	θ a nː ɪ ɣ
geðveikul	c ɛ ð v e iː k ʏ l
jeigja	j e iː j a
þálfar	θ a u l f aː r
ark	aː r k
illgresó	ɪ t l k r ɛː s ː
legla	l ɛ k l a
yylgirit	ɪ ɪ l c ɪ r ɪː t
húsbóndh	h u s p o u n t t
élanta	jʰ l a n̥ t a
hugó	h ʏː j ː
tögn	t œ k n
ökáldsaga	œ k a u l t s aː ɣ a
pafn	p a p n
zálarauga	s a uː l a r ø yː ɣ a
athæfh	aː t h a iː v t
rygari	r ɪː ɣ aː r ɪ
kjarný	cʰ a r t n ː
krafa	kʰ r aː v a
angu	a u ɲ c ʏ
humad	h ʏː m a t
tifs	t ɪ f s
wögga	v œ kː a
öreymandi	œ r e iː m a n t ɪ
sviss	s v ɪ sː
athugasemé	aː t h ʏː ɣ a s ɛ m ː
jrak	j r aː k
ljórðungur	l j o u r ð u ŋ k ʏ r
aragrúé	aː r a k r uː ː
atgervb	aː t c ɛ r v p
ýrass	i r a sː
heitl	h e iː t l
éaug	j ø yː ɣ
bróðursonur	p r o uː ð ʏ r̥ s ɔː n ʏ r
aðili	aː ð ɪ l ɪ
bagatal	p aː ɣ a tʰ aː l
öólagjöf	œ o uː l a c œː v
éein	j e iː n
þlíður	θ l iː ð ʏ r
innihalu	ɪ nː ɪ h a l ʏ
þóða	θ o uː ð a
öánuður	œ a uː n ʏː ð ʏ r
mrot	m r ɔː t
klukkutímæ	kʰ l ʏ h k ʏ tʰ iː m ː
grímó	k r iː m ː
áaga	a aː ɣ a
afaé	aː v a ː
húðflúæ	h u ð f l uː ː
fé	fʰ j ɛː
algerlegæ	a l c ɛ r l ɛː ɣ ː
jrama	j r aː m a
æótt	a o u h t
einstaklingul	e i n s t a k l i ŋ k ʏ l
pastur	p a s t ʏ r
slíður	s l iː ð ʏ r
hrækjy	r̥ a iː c ː
oeikur	ɔ e iː k ʏ r
óarna	o a r t n a
óínulítill	oʰ iː n ʏ l iː t ɪ t l
kóp	kʰ o uː p
zolludagur	s ɔ lː ʏ t aː ɣ ʏ r
wld	v l t
lnarpur	l n a r̥ p ʏ r
kvöt	kʰ v œː t
áerilskrá	a ɛː r ɪ l s k r a uː
nrýsta	n r i s t a
sreiðþota	s r e i ð θ ɔː t a
sros	s r ɔː s
harpa	h a r̥ p a
falestína	fʰ aː l ɛ s t iː n a
húsbóndk	h u s p o u n t k
djöggi	t j œ cː ɪ
næll	n a i t l̥
gljúfua	k l j uː v ʏ a
tismál	t ɪː s m a uː l
ljóst	l j o uː s t
úvik	u v ɪː k
nekkja	n ɛ h c a
íaka	iʰ aː k a
pagga	p a kː a
áóroddur	a o uː r ɔ tː ʏ r
ýasla	i a s t l a
ííta	i iː t a
hvatb	kʰ v aː t p
æestari	a ɛ s t aː r ɪ
banna	p a nː a
öátíð	œ a uː tʰ iː ð
þpítali	θ p iː tʰ aː l ɪ
kjóla	cʰ o u t a
greino	k r e iː n ː
hnefö	n̥ ɛː v ø
wkot	v k ɔː t
krakkx	kʰ r a h c s
jvöl	j v œː l
nengd	n e i ŋ k t
vólbað	v o u l p aː ð
nistill	nʰ ɪ s t ɪ t l
érva	j r v a
nans	n a n s
engilr	e i ɲ c ɪ t r
ztreyma	s t r e iː m a
yjara	ɪʰ j aː r a
hendý	h ɛ n t ː
holluý	h ɔ t l ʏ ː
okraut	ɔ k r ø yː t
bisi	p ɪː s ɪ
úkýla	u c iː l a
hvínt	xʷ iː n t
ýlfheiður	i u l v h e iː ð ʏ r
taun	t ø yː n
herbergé	h ɛ r p ɛ r c ː
hié	h ɪː ː
otak	ɔ t aː k
áaxa	a a x s a
bambus	p a m p ʏ s
grikklanl	k r ɪ h k l a n l
fkór	f k o uː r
þrýgja	θ r iː j a
kennæ	cʰ ɛ nː ː
áonbrigði	a ɔ n p r ɪ ɣ ð ɪ
innbrop	ɪ nː p r ɔː p
öík	œ iː k
úersónulega	uʰ ɛ r̥ s o uː n ʏ l ɛː ɣ a
æeira	a e iː r a
éníða	j n iː ð a
áaðir	a aː ð ɪ r
porstöðumaður	p ɔ r̥ s t œ ð ʏ m aː ð ʏ r
hvílo	xʷ i l ː
ilmua	ɪ l m ʏ a
ýandafræði	i a n t a f r a iː ð ɪ
zjóseind	s j o uː s e i n t
yinnimáttarkennd	ɪ ɪ nː ɪ m a u h t a r cʰ ɛ n t
yvefnherbergi	ɪ v ɛ p n h ɛ r p ɛ r c ɪ
fviágrip	f iː v ɪ a uː k r ɪː p
einræðl	e i n r a iː ð l
íkekkja	i c ɛ h c a
einasty	e iː n a s t ː
þétta	θ j ɛ h t a
okjaldarmerki	ɔ c a l t a r m ɛ r̥ k ɪ
hlýrð	l̥ iː r ð
hættulegut	h a i h t ʏ l ɛː ɣ ʏ t
wakki	vʰ a h c ɪ
hafne	h a p n ː
nlafur	n uː l aː v ʏ r
úullyrða	u ʏ t l ɪ r ð a
hjax	ç aː s
þjólkurkýr	θ j o u l̥ k ʏ r cʰ iː r
jeitur	j e iː t ʏ r
oífast	ɔ iː v a s t
rprettur	r p r ɛ h t ʏ r
tel	t ɛː l
ætdráttur	aː t t r a u h t ʏ r
ýmokkur	i m ɔ h k ʏ r
wramlengja	v r a m l e i ɲ c a
lödd	l œ tː
ææstur	a a i s t ʏ r
ýiddari	i ɪ tː a r ɪ
öimleikar	œ ɪ m l e iː k a r
æölustafur	aʰ œː l ʏ s t aː v ʏ r
borðr	b ɔ r ð r
lilraun	l ɪ l r ø yː n
bandsvæði	p a n t s v a iː ð ɪ
aðallegö	aː ð a l l ɛː ɣ ø
ámjör	a m j œː r
öiltur	œʰ ɪ l̥ t ʏ r
zaula	s ø yː l a
íítill	i iː t ɪ t l
innihalt	ɪ nː ɪ h a l t
nerndun	n ɛ r n t ʏ n
pnykur	p n ɪː k ʏ r
úmakka	u m a h k a
nitgerð	n ɪː t c ɛ r ð
eiu	e iː ʏ
ziðurskurður	s ɪː ð ʏ r s k ʏ r ð ʏ r
ríkja	r iː c a
éeifa	j e iː v a
yanna	ɪʰ a nː a
yafna	ɪ a p n a
býkna	p i h k n a
éramkvæma	j r a m kʰ v a iː m a
fólveig	f o u l v e iː ɣ
bara	p aː r a
nóm	nʰ o uː m
éerðaáætlun	j ɛ r ð a a uː a i h t l ʏ n
orins	ɔʰ r ɪ n s
yróðursonur	ɪ r o uː ð ʏ r̥ s ɔː n ʏ r
húsfreyjæ	h uː s f r e iː j ː
klapæ	kʰ l a h ː
ólibbi	o l ɪ pː ɪ
glápó	k l a uː p ː
hangikjöy	h a u ŋ c ɪ cʰ œː ː
æaðan	a aː ð a n
heimspeký	h e i m s p ɛː c ː
íílskúr	i i l s k uː r
beigja	p e iː j a
atferlá	aː t f ɛ r t l ː
sylja	s ɪ l j a
ráeind	r a uː e i n t
veðan	v ɛː ð a n
funda	fʰ ʏ n t a
óynjun	o ɪ n j ʏ n
íegur	i ɛː ɣ ʏ r
zónlist	sʰ o u n l ɪ s t
þegð	θ ɛ ɣ ð
æerma	a ɛ r m a
ýorðmaður	i ɔ r ð m aː ð ʏ r
rjóseind	r j o uː s e i n t
fteinunn	f t e iː n ʏ nː
úríleikur	u r iː l e iː k ʏ r
hálfleikué	h a u l v l e iː k ʏ ː
dljót	t l j o uː t
hljóy	l̥ j o uː ː
jeittur	j e i h t ʏ r
úarsi	u a r̥ s ɪ
öæklingur	œ a i h k l i ŋ k ʏ r
nlissa	n l ɪ sː a
greiðl	k r e iː ð l
oilki	ɔ ɪ l̥ c ɪ
átjörnufræði	a t j œ r t n ʏ f r a iː ð ɪ
fópa	f o uː p a
ýúld	i u l t
tilraun	t ɪ l r ø yː n
yíður	ɪʰ iː ð ʏ r
ytöðvun	ɪ t œ ð v ʏ n
yynta	ɪʰ ɪ n̥ t a
umferú	ʏ m f ɛ r ː
ívíburi	iʰ v iː p ʏː r ɪ
gildux	c ɪ l t ʏ s
ski	s uː c ɪ
pirta	p ɪ r̥ t a
ójó	o j o uː
óreskur	o r ɛ s k ʏ r
nimma	n ɪ mː a
kálu	kʰ a uː l ʏ
hjúkrun	ç uː k r ʏ n
dark	t a r̥ k
íæna	i a iː n a
óreki	o r ɛː c ɪ
hrufla	r̥ ʏ p l a
úorska	u ɔ r̥ s k a
beiftur	p e i f t ʏ r
æálarauga	a a uː l a r ø yː ɣ a
veiki	v e iː c ɪ
öst	œ u s t
vóka	v o uː k a
dkref	t k r ɛː v
guðfræðe	k v ʏ ð f r a iː ð ː
nnákur	n t n a uː k ʏ r
hvergh	kʰ v ɛ r c t
ougla	ɔ ʏ k l a
mlydda	m t l ɪ tː a
dýna	t iː n a
óæn	o a iː n
bönix	p œː n ɪ x s
weika	v e iː k a
yögfræðingur	ɪ œ ɣ f r a iː ð i ŋ k ʏ r
æláss	aʰ l a u sː
ærasa	a r aː s a
feika	f e iː k a
tvelja	t v ɛ l j a
áiðbragð	a ɪ ð p r a ɣ ð
mlata	mʰ l aː t a
jinni	j ɪ nː ɪ
lleirtala	l l e i r̥ t aː l a
lyndavél	l ɪ n t a v j ɛː l
úamb	u a m p
aðlaðandd	a ð l aː ð a n t t
árófa	aʰ r o uː v a
jylgifiskur	j ɪ l c ɪ f ɪ s k ʏ r
hurö	h ʏ r ø
nkipun	n c ɪː p ʏ n
nkreppa	n k r ɛ h p a
mtokkhólmur	m t ɔ h k h o u l m ʏ r
ykella	ɪ c ɛ t l a
æjók	a j o uː k
jæla	j a iː l a
hlægjb	l̥ a iː j p
yemba	ɪ ɛ m p a
æinnismerki	a ɪ nː ɪ s m ɛ r̥ c ɪ
narma	n a r m a
yolla	ɪ ɔː l a
öæld	œ a i l t
evrð	ɛ v r ð
undrd	ʏ n t r t
jjús	j j uː s
várnsmiður	v a u r t n s m ɪː ð ʏ r
æápa	a a uː p a
wsbjörn	vː s p j œ r t n
öangi	œʰ a u ɲ c ɪ
ýorvaldur	i ɔ r v a l t ʏ r
köfnun	kʰ œ p n ʏ n
zogi	sʰ ɔː j ɪ
kjallaræ	cʰ a t l aː r ː
kynslóh	cʰ ɪ n s t l o uː t
vílskúr	v i l s k uː r
íagdýr	i a ɣ t iː r
épenna	j p ɛ nː a
úúri	u uː r ɪ
linn	l ɪ nː
fláttur	f t l a u h t ʏ r
kafl	kʰ aː v l
öykur	œ ɪː k ʏ r
ýönn	iʰ œ nː
pysa	p ɪː s a
lólk	l o u l̥ k
hlutuá	l̥ ʏː t ʏ ː
fruðl	f r ʏ ð l
páðabrugg	p a uː ð a p r ʏ kː
þaki	θ aː c ɪ
heilbrigðue	h e i l p r ɪ ɣ ð ʏ ː
zjúpur	s j uː p ʏ r
höruny	h œː r ʏ n ː
wlá	v l a uː
zramlag	s r a m l aː ɣ
höggvú	h œ kː v ː
kóríander	kʰ o uː r iː j a n t ɛː r
gestgjafð	c ɛ s t c aː v ð
pestari	p ɛ s t aː r ɪ
wræðinn	v uː r a iː ð ɪ nː
ælagsmál	a t l a x s m a uː l
kvikmyne	kʰ v ɪː k m ɪ n ː
íarteinn	i a r̥ t e i t n
rauðvín	r ø y ð v iː n
aðdráttarafá	a ð t r a u h t a r a p ː
jein	j e iː n
öjartsýnn	œ j a r̥ t s i t n
vedda	v ɛ tː a
æiðurgangur	a ɪː ð ʏ r k a u ŋ k ʏ r
jöskun	j œ s k ʏ n
rlokkun	r l ɔ h k ʏ n
árándheimur	a r a u n t h e iː m ʏ r
rjúfa	r j uː v a
rrykkur	r r ɪ h k ʏ r
wjúp	v j uː p
jeira	j e iː r a
ætöðvun	a t œ ð v ʏ n
fáningur	fʰ a uː n i ŋ k ʏ r
lland	l l a n t
meðja	m ɛ ð j a
drjókorn	t r j o uː kʰ ɔ r t n
éark	j a r̥ k
öilfur	œ ɪ l v ʏ r
íík	iʰ iː k
jeiður	j e iː ð ʏ r
geisladiskup	c e i s t l a t ɪ s k ʏ p
linnismerki	l ɪ nː ɪ s m ɛ r̥ c ɪ
úeir	u e iː r
æerndun	a ɛ r n t ʏ n
kork	kʰ ɔ r̥ k
tfn	t p n
oameina	ɔ aː m e iː n a
mísifingur	m iː s ɪ f i ŋ k ʏ r
kíle	cʰ iː l o uː
haldr	h a l t r
jager	j aː ɣ ɛ r
æafla	aʰ a p l a
ýloti	i l ɔː t ɪ
oúld	ɔ u l t
tttast	t u h t a s t
lðinsvé	l uː ð ɪ n s v j ɛː
nangi	nʰ a u ɲ c ɪ
öburður	œ uː p ʏ r ð ʏ r
óakklátur	o a h k l a uː t ʏ r
ypringa	ɪ p r i ŋ k a
íeita	i e iː t a
guðríðué	k v ʏ ð r iː ð ʏ ː
karmi	kʰ a r m ɪ
atburðut	aː t p ʏ r ð ʏ t
fráðna	f r a u ð n a
dálmey	t a u l m e iː
armbanö	a r m p a n ø
oæma	ɔ a iː m a
þrumefni	θ r ʏː m ɛ p n ɪ
yeyndar	ɪ e i n t a r
harpé	h a r̥ p ː
glæpuo	k l a iː p ʏ ː
hellingur	h ɛ t l i ŋ k ʏ r
hengx	h e i ɲ c s
éorðtennis	j ɔ r ð tʰ ɛ nː ɪ s
dúlgarska	t u l k a r̥ s k a
oiða	ɔ ɪː ð a
úttkvísl	u i h t kʰ v i s t l
rita	r ɪː t a
évæla	j v a iː l a
breyting	p r e iː t i ŋ k
sessa	s ɛ sː a
ókoða	o k ɔː ð a
húh	h uː t
lafnvægi	l a p n v a iː j ɪ
andarungu	a n t a r u ɲ c ʏ
ýepill	i ɛː p ɪ t l
ækaut	a k ø yː t
afturhala	a f t ʏ r h a l a
oróf	ɔʰ r o uː v
bkegg	p c ɛ kː
huguý	h ʏː ɣ ʏ ː
jemba	j ɛ m p a
faðkar	f a ð kʰ aː r
jjöfull	j j œː v ʏ t l
íimm	i ɪ mː
fundlaug	f ʏ n t l ø yː ɣ
oðinsvé	ɔ uː ð ɪ n s v j ɛː
sernhöft	s ɛ r n h œ f t
efnafræðö	ɛ p n a f r a iː ð ø
sæl	s a i l̥
geðlæknib	c ɛ ð l a i h k n ɪ p
kjörskrd	cʰ œ r s k r a ut
undarlegý	ʏ n t a r l ɛː ɣ ː
soff	s ɔ fː
wress	v r ɛ sː
watn	v aʰ t n
óis	o ɪː s
hagud	h aː ɣ ʏ t
rakpoki	r aː k pʰ ɔː c ɪ
hlutuý	l̥ ʏː t ʏ ː
